Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Anne,B06XB29FPF,2017-11-16T00:00:00.000Z,5,Great sound,Definitely worth the money. The sound is awesome!!,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Greg,B010CEHQTG,2018-01-02T00:00:00.000Z,5,Wealth of knowledge,This amazon echo show is great for room monitoring. It was priced well and I find it useful.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,JROC,B018Y225IA,2016-06-03T00:00:00.000Z,5,Bought for wife,Bought this as a Mother's Day gift. Fits perfect inside her pocketbook for accessible use.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,EBIII,53-004755,2017-05-07T00:00:00.000Z,5,Great for children!,It's the perfect tablet for a kid to watch cartoons and play games. The protection is awesome!,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,Bubba,B00ZV9PXP2,2017-09-01T00:00:00.000Z,5,Love to read,I purchased this product because I love to read and buying books got costly. With this product I can read all I want for 10.00 a month,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,bhrr,B06XB29FPF,2018-02-02T00:00:00.000Z,5,I love it,"It is so fun to talk to Alexa, the sound is also very high quality, I am very happy with my purchase.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Joys,B01J24C0TI,2017-11-15T00:00:00.000Z,5,Echo,My entire family loves this product. We ask her questions and go to sleep with her playing music. You feel like you have company anytime you want,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Eliza,53-004729,2016-10-03T00:00:00.000Z,5,Great tablet for a great price,"I bought this tablet for my son, he loves it. He used to look up everything on his smartphone, and watched Netflix on it too, but this tablet beats it with speed and overall performance. It also takes really good pictures. Every member of my family owns one of the Kindle Fire tablets.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,wallymich,53-004484,2016-12-23T00:00:00.000Z,5,kindle fire hd8 2016,outstanding replacement tablet for my outdated and overpriced iPad 2,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,JoseP,B010CEHQTG,2017-12-08T00:00:00.000Z,5,Awesome,"My girlfriend loves the echo show, I bought two of them...",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Brayden,53-004496,2016-06-08T00:00:00.000Z,5,Great product,This is a great product I would highly recommend getting it,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,kcladyz,B00REQKWGA,2017-07-14T00:00:00.000Z,5,love it,The thick edge makes it easier to read than the voyage and PW. very fast and responsive. I wish the devise was longer then it would feel more like a real book rather than a CD case,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Pagnmickie,53-004496,2017-08-14T15:16:57.000Z,5,Love It!!!,I have two Echo Dots and wanted something that was more portable for other times when I'm not near those two devices in my home. I also needed a speaker so I thought I'd try the Echo Tap. You can choose to just press it to activate or you can enable hands-free and it will respond just like my Echo Dot does. The sound is amazing out of this little thing. I love the charging dock. No dealing with trying to plug it in... just sit it down on the charging dock and you're good.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Phintz007,53-004683,2017-03-11T00:00:00.000Z,5,Great learning tool for kids,This is great for learning for little kids. Easy set up. in about a hours time my 3 yrs grandson new how to navigate through the whole system. Well made for kids in mind.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Alexalover,B06XB29FPF,2018-04-20T00:00:00.000Z,5,Love Alexa echo plus!!!,"Went to my local Best Buy and a friendly employee greed me and ask me if I needed any help, I ask about the echo and the google assistance and the employee explained the pros and cons of each device and even show me other ones. With his help I end up pickin the new echo Plus (Alexa) and I absolutely LOVE IT! I really like the Phillips Hue Bulb included and I am definitely going to buy more! My customer experience was really great and I am very grateful for the courtesy, knowledge and the time this employee offered me. This experience make me want to come back to this same store for all my needs specially because they can help me choose wisely. Love my Alexa, and love the hue bulb. Now I will be going to buy a new smart tv to control with Alexa next. Great customer service!!! Thank you!!",True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,Mayo,53-004648,2017-01-23T00:00:00.000Z,5,A great improvement over earlier kindle version,"I find the picture quality amazing, the size over earlier model is welcome. Also, battery lasts many hours. For the price, it is a real bargain.",True
AVqkIdZiv8e3D1O-leaJ,AVqkIdZiv8e3D1O-leaJ,Dree,B018Y224PY,2016-12-07T00:00:00.000Z,5,Kindle hd7,Smaller overall size with the same screen size of our older kindle fire. Faster processor.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,BobbyG,53-004496,2017-04-08T00:00:00.000Z,5,Great Purchase,"The Amazon Tap is a perfect complement to our Amazon Echo. Put this in our office space...has all the advantages of the Echo and is also a great Bluetooth speaker. Having to ""tap"" the mic button to summon Alexa is no issue at all! Sound quality is as good as any Bluetooth speaker on the market and it's extremely portable.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Juligvkm,53-004755,2017-01-27T00:00:00.000Z,4,Boy tablet,I like that the tablet has child settings and time usage. Very helpful in setting time limits.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Kim3,53-004755,2017-02-13T00:00:00.000Z,5,Perfect for preschooler,"Purchased for my 3 year old, love that it comes with Kindle Freetime (which is almost $80 on it's own). It's perfect for curious fingers prone to swiping and clicking wherever, since the parental controls lock it down to keep them from being able to exit their own profile. Our first unit had an issue after updating the OS, but Amazon is amazing and exchanged the device, no questions asked. I would have gone through Best Buy, but our local one didn't have the pink one in stock anymore. I would have preferred that it didn't come with a camera or microphone for privacy reasons (my older kids 3 year old Kindle Fire HDs don't have a camera or microphone). All-in-all, it is a great device for little ones, but definitely enough power and features to grow with them.",True
AVpfIfGA1cnluZ0-emyp,AVpfIfGA1cnluZ0-emyp,Lwm333,55-000662,2016-09-02T00:00:00.000Z,5,Still living up to expectations,"After purchasing 2 different ""brand X"" charges at a lower cost, and having both of them fail after a couple weeks of use, I purchased this OEM charger (made by Amazon) for our Kindle Fire. Not only does it work well (continuously) but it fully charges the unit in a matter of 2 hours, instead of overnight charging being required. Still works great, and well worth the few dollars extra in price!",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,James,B06XB29FPF,2018-02-09T00:00:00.000Z,5,Works great,No issues perfect works as advertised........................,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,DrG01,53-004683,2017-01-06T00:00:00.000Z,4,Great kids tablet,Purchased one for my older son last year....Got this second d one for the younger one so they don't fight over them.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,SXMgiftcardman,53-004484,2017-01-05T00:00:00.000Z,5,Gret device,"This is a great device, and free's up my phone. Great for internet, games, radio, etc.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Mark,B018Y225IA,2017-01-10T00:00:00.000Z,5,It's a Kindle!,Great product. Exactly what I've come to expect from my Kindle readers.,True
AVpidLjVilAPnD_xEVpI,AVpidLjVilAPnD_xEVpI,ayc61,53-004648,2017-06-26T00:00:00.000Z,4,Reliable tablet,I go this tablet after problems with 2 Samsung tablets. so far like it. all apps I use available. A little slower than previous tablets that is the only reason for the 4 stars,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,njguy,53-004763,2017-03-28T00:00:00.000Z,5,love it,for the price this is a great works well the for the price display is hd love it,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,njguy,53-004484,2017-03-28T00:00:00.000Z,5,love it,for the price this is a great works well the for the price display is hd love it,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Esflor,53-004484,2017-01-06T00:00:00.000Z,5,Very good,Got an unbelievable deal!! The best part is having a library of books at my fingertips!! Easy and simple to set up and great when I'm traveling!!,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,DPC3,53-004496,2016-09-09T00:00:00.000Z,5,Tap,"When I purchased the Tap I thought it was a portable speaker for the echo. It's actually it's own device. Yes, it's portable, can operate wireless.It does work with the same ""alexa"" set up. The Echo operates with no hands…you can simply speak to Alexa. The tap has a microphone button you need to hold down to speak to Alexa. Great sound quality. Rechargeable base unit.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,NTKramer,53-004496,2016-09-10T00:00:00.000Z,5,Love it,"I use this hours a day. Whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,lexa,53-004484,2017-01-18T00:00:00.000Z,5,Love this tablet!,I am thrilled with this purchase! Both affordable and high quality!,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Mike,B06XB29FPF,2018-01-12T00:00:00.000Z,5,Echo Plus,This is a pretty good all-in-one starter for a smart Home set up. It’s fully functional and doesn’t require a separate hub purchase for other smart Home devises.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Bandit78,53-004729,2016-07-23T00:00:00.000Z,5,Great Alternative to Ipad,I bought this for my kids its a cheap alternative to an Ipad mini and should they lose it or break it its easy to replace with little out of pocket.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Deyanklow,B06XB29FPF,2017-12-08T00:00:00.000Z,4,kewl but pointless,Nice addition to the home but not essential; would recommend as a gift and although I like t I could definitely live without it,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Harley,B06XB29FPF,2018-03-02T00:00:00.000Z,4,Quite satisfied w/ purchase ...,"Quite satisfied w/ purchase ... However, paying 50 dollars for a smart bulb has proven to be a superfluous expense ...",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,red1,53-004729,2016-10-21T00:00:00.000Z,5,great color,Love the color just the right size easy to set up works well for what I needed it for great price,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,TVLover,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Surprise,"Well, I bought this on a lark. And to my surprise, I'm using it all day long to get the news alerts, check the weather, and listen to music. Works well, and even understands my relatively heavy southern accent.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jada,53-004484,2017-04-09T00:00:00.000Z,5,Fabulous easy tablet,This tablet is quick and as good as my iPad! I use the tablet specifically for one aspect of my life and it performs great! I am pleasantly surprised by its performance!,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Bunny,53-004496,2016-11-05T00:00:00.000Z,5,Loving it. It has great sound.,"What I like is it its sound, it's portable and I use it at work. The sound fills the whole office.",True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,Golf,53-004761,2017-01-24T00:00:00.000Z,5,Great Tablet,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Sasa,53-004729,2017-04-13T00:00:00.000Z,5,Love it - and yes you can use with Nook books too!,"Love it. So easy to use. I previously had a Nook Color, but since the newest Nook was having problems getting library books at the time I decided to go with Kindle. Worried I would lose the Nook books I had purchased over the years. Nope not a problem. Just had to download a couple of apps. m.getjar.com to download 3rd party apps. Once that is downloaded, open m.getjar and find Nook there. Easy peasy.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,nita,53-004729,2016-12-02T00:00:00.000Z,5,user friendly,Good item for children and is very inexpensive. Easy to hold and has a cover designed for it.,False
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Jane17,53-004484,2016-12-07T00:00:00.000Z,5,The Kindle Fire 8 is awesome!,"I purchased the Kindle Fire 8"" after owning a 7"" for several years. I love the bigger screen and added features in this version.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,camelrider,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Alexa,First time user of the Alexa plus. Using it more and more every day. Love it,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Jayjag,B06XB29FPF,2017-12-15T00:00:00.000Z,5,So far so good.,Works great. Turns H&A up and down. Tv on and off. Lights on and off. All from Alexa. You do have to have apps and special lights.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,1mom,B018Y225IA,2016-08-05T00:00:00.000Z,5,Great!,The best Kindle I have ever used. It does everything.,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,lIbrarylady,B00IOY8XWQ,2016-03-11T00:00:00.000Z,5,Great ereaderfor anyreader,"This readeri is compact and fits nicely in my bag. Easy to use, controls for children are very effective. Am glad I bought it.",True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,PreacherMike,53-004761,2017-01-18T00:00:00.000Z,4,goes off,I've love kindles for years and was looking for a bit larger reading area. That is what I got and more. I very satisfied EXCEPT it just goes blank repeatedly and for no apparent reason stay on and I am back to satisfaction.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Zavala,53-004755,2016-11-17T00:00:00.000Z,5,Educational,Great learning apps. My 3 year old won't put it down.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,icanjp,53-004484,2016-12-24T00:00:00.000Z,2,great little device,fire tablet is very powerful for the size and does everything!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Tyler,53-004755,2016-11-08T00:00:00.000Z,4,Great for Kids and Adults too,This tablet is great for small kids because it is well protected and is preloaded with many games.Adults can also use it when required.You have to be careful what mode your in as your child may start trying to buy stuff on you!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,surfacegal,53-004484,2016-12-18T00:00:00.000Z,5,Works great for classes,"We use them for classes, they work great and are easy to use for our older individuals",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Evan,B00IOY8XWQ,2017-04-28T00:00:00.000Z,5,Great E-reader,"It is a very good E-Reader, battery lasts for weeks.",True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,greygirl,B00IOY8XWQ,2015-05-14T00:00:00.000Z,5,love it,why carry a book when you can have a library at your fingertips? Get one now!,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,cas23,B06XB29FPF,2017-12-28T00:00:00.000Z,5,Easy,Very easy to setup. Had no issues at all . Nice having hub inside . Bulb sync was a breeze,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Stacymcj,53-004484,2016-12-25T00:00:00.000Z,5,Great bang for your buck,Bought two of these for my kids for Christmas. Love the level of control it gives me to supervise and monitor usage.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MtnManMike,53-004484,2016-12-03T00:00:00.000Z,5,Awsome Tablet,"Great over all Tablet! Good build quality, but cheap enough for the kids to use / loose. Really a plus for travel. Install VLC media player from the amazon app store, and then you have unlimited movie options for up to12 hours. Add some head phones and that 6 hour trip to Disneyland, well it's so much more tranquil for the adults.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Happylife,53-004755,2017-01-17T00:00:00.000Z,5,Good for kids under 10y,My son enjoys to play with his tablet but definitely you gotta take a little time to set it up for them to be safe while they are playing with.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,carm,53-004755,2017-01-23T00:00:00.000Z,4,she loves it,she loves it she is 6yrs old and it fits her level well and she just loves it,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Canadian,53-004484,2017-01-07T00:00:00.000Z,5,Great buy!,"It was well worth the Black Friday price! The screen is so clear, it is easy to handle especially for people with not so big hands, easy and fast when navigating.",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,supermom,53-004683,2016-12-23T00:00:00.000Z,4,my child loves this,my son loves his new tablet. now he can play his games without making a mess of my phone.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Romeguy,53-004683,2017-06-02T00:00:00.000Z,4,Bought it for grandson and he loves it,Bought as birthday present for grandson and he plays with it daily and with the case on it he hasn't broken it either.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Tigger,53-004447,2017-05-17T00:00:00.000Z,5,Love kindle,Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Albert,53-004447,2017-01-07T00:00:00.000Z,5,Great for price,It very convenient it small and it work awesome can put in my purse or,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,aly102,B010CEHQTG,2018-01-26T00:00:00.000Z,5,Love alexa,Love this. Just replaced my old echo with this one. Love Alexa.,True
AVpftoij1cnluZ0-p5n2,AVpftoij1cnluZ0-p5n2,Fitzi,B00IOYAM4I,2015-01-02T00:00:00.000Z,5,Easy to use- much better than first Kindle,Very happy and satisfiedEasier to handle. Fast charging,True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,Vanessa,4591,2017-05-17T00:00:00.000Z,5,Great tablet,My mom loves the kindle fire hd 8. She had the first kindle and it was time for an upgrade! Great buy for her birthday present!!,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Tammy,53-004484,2017-01-17T00:00:00.000Z,5,Gift for a Marine,Bought for our son so he wouldn't have to carry books back from his deployment,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Amanda,53-004729,2017-01-23T00:00:00.000Z,5,Very durable!,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,KBuyer,53-004761,2017-02-03T00:00:00.000Z,4,Good - But could be much better.,Video quality is very good. Works well with Amazon Prime Video and Music - no surprises there. Apps are VERY disappointing - many common apps are not available - even though there are Android versions! Not bad if you have modest expectations.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,booboo,53-004755,2017-02-26T00:00:00.000Z,5,great,"he loved it was a great gift easy to use, small and great",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,8910Persons,B018Y225IA,2016-10-28T00:00:00.000Z,5,Great Tablet,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,CherylS,53-004484,2017-05-17T00:00:00.000Z,5,Love the kindle,Easy to use and great selection of books movies and games.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Jayden,53-004683,2017-03-25T00:00:00.000Z,4,Grewt for kids,Is good for the kids The only thing is I have to get a SD Card for more memory,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,JDoggy,B010CEHQTG,2017-12-20T00:00:00.000Z,5,Great Product,The ease of use and comparability with Smart Home products make a this an awesome product .,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Vannie,53-004755,2017-01-23T00:00:00.000Z,5,Great light wight,"Easy to use, love the color and my daughter loves it. Easy to set up very happy with my purchase.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,WifiExpander,B01J24C0TI,2018-01-12T00:00:00.000Z,5,Get 2,This is a great device that actually has a lot of usefulness to it. After about a week you're going to be wondering what else can I do? what else can this help you with? So my suggestion is to get one of these as a start. Then prioritize the purchase of an echo (not plus) and a spot.,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,Lucy,53-004764,2017-04-17T00:00:00.000Z,5,Great.,"I bought this kindle for my 11yr old granddaughter for Christmas. Me and my husband both had kindles several years prior, and she and my 6 year old grandson love watching and playing on them. Both children have all kinds of game systems but use the kindle way more. My 6 yr old grandson still plays with mine and loves watching you tube, videos and playing games on it. He has several game systems, Xbox, sega, ds but still uses my kindle all the time over those systems.my husband used his all the time for everything from internet to watching movies and shows. I'm getting ready to buy my grandson a new kindle( mine is a bit older and has cracked screen now but still works good).He would like one to call his own. I'm looking at a 16 GB or 32 GB.they are really durable and tough.",True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Kali,B06XB29FPF,2017-12-20T00:00:00.000Z,5,Great Experience exceeds expectaton,Alexa Exceed expectations in it ability to control,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Priyesh3d3,53-004447,2017-01-23T00:00:00.000Z,5,Nice Product of Kindle begineers,"Product is good, light. Amazing battery backup. I charge the Kindle one in 4 weeks. Great product for reasonable price. USB connection is easy, Books are easy to download. Overall, everyone must have Kindle with them and this is the best product/model to start with.Understandably, this is the beginner level model for people who never used Kindle before. Features like LED lights, White paper background are not available on this model. These features are there on higher models so one cannot read it in Dark without lights. But again, for this price you would not get any other good readers.If you are someone who reads in dark then I would suggest go for Higher Kindle models.",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Debm05,53-004729,2016-09-23T00:00:00.000Z,5,Loving It,I love my new Amazon Fire! I was very easy to use..,True
AVqkIiKWnnc1JgDc3khH,AVqkIiKWnnc1JgDc3khH,mnbdude,53-004761,2016-12-30T00:00:00.000Z,5,Love my Kindle,"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it's so much faster than my old Kindle.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,MrsB,53-004755,2016-07-01T00:00:00.000Z,5,This tablet is great for my child.,"My son thoroughly enjoys having this tablet, and I love the protective case that comes with it.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Minena,53-004755,2017-01-18T00:00:00.000Z,4,Fun learning & entertaining,I bought this for learning and entertaining purposes. My daughter is 5 & enjoys it. I compared this to other learning tablets and found for the price & protection plan this works best for us.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Gary,B018Y225IA,2016-06-17T00:00:00.000Z,5,Great tablet for a child/early teenager,"We have always been Nexus Tablet desciples, and in fact have bought 6-8 of them for self and family members. This one was for granddaughter to replace Nexus that had gotten slow.This one works better/faster than the Nexus! It's fast....easy to use; perfect tablet for a child or teenager...and can't beat the price!Very pleased with purchase....",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,madrid,53-004755,2016-11-16T00:00:00.000Z,3,kindle kids fire,it was great for reading but the lag time for loading videos was a little bit longer than an iPad,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Product,B018Y225IA,2017-01-18T00:00:00.000Z,5,Great 4 kids,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Moms,53-004729,2016-08-19T00:00:00.000Z,5,Great producr,"My son has the Hd fire used for last 3 years, I bought this one for my moms birthday. She loves it. It's easy to navigate and the ability to increase the size of the print allows for the smaller screen cheaper price :)",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,metalbabe81,53-004484,2017-01-05T00:00:00.000Z,5,Great tablet for a lower cost,This is a great tablet without the steep cost of an iPad. I haven't used it too much so far but the picture and sound is pretty good and being able to stream movies/shows is quite nice.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,BenNguyen,53-004484,2017-03-05T00:00:00.000Z,4,"Okay, but not the best",It's actually a very good product for a decent price. Not lightning fast but it is okay for everyday use.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Orgjuice,B010CEHQTG,2017-12-08T00:00:00.000Z,5,"Excellent voice rec, video, and audio",The Echo show with video screen is a nice upgrade to the other echo’s. News briefs with videos are nice. Very good sound quality for playing music.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Lakle,53-004729,2016-06-24T00:00:00.000Z,5,1st time user,Bought this to carry around for Internet and gaming. So far very happy.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Samiam,B06XB29FPF,2018-01-13T00:00:00.000Z,5,Can’t go wrong with this!!!,"Bought this for my mom that is electronically challenged and she loves it. Makes her feel like she is a tech wiz. Makes me feel better about her ability to turn lights on and off as she comes and goes. More importantly, she is in her 70s and Iives alone, she can make a phone call using Alexa from anywhere she has an echo. I bought her 3 to cover her whole house. This means if she falls down and can’t get to her phone she can dial me or 911 with her voice.....a must have!!!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Chuy,B018Y225IA,2016-06-22T00:00:00.000Z,5,Love it,The kinde was really good and my dauther like it. It is very good product and i would reccomend this to al my firends and family.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Curlys,B010CEHQTG,2018-01-06T00:00:00.000Z,5,"great price, fun gadget","Bought for my daughters dorm, good device for streaming, making calls, etc., even for quick weather report",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,G8rgrad98,53-004755,2017-02-13T00:00:00.000Z,4,Pretty solid for the price,"Battery life isn't great, but overall for what I paid it is a good tablet for my kids. I did inadvertently purchase the wrong color and when I returned to the store to exchange it, the store mgr was a bit of a jerk and would not allow me to do so, despite being Elite Plus and being under 45 days. That aside it's a good tablet, but I was very disappointed in the customer service issue.",True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,Mark,B00ZV9PXP2,2017-02-18T00:00:00.000Z,4,Good reader,"The battery doesn't last as long as was advertised, if you have the money I would recommend the backlit model.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Greatdayne,B010CEHQTG,2017-12-16T00:00:00.000Z,2,No YouTube support,I bought these as a gift for my adult kids to video chat while in college. The second best feature was YouTube. Amazon just sell google home and chromcast for goodness sakes!,False
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Stacaw,53-004755,2016-12-03T00:00:00.000Z,5,Best purchase ever,I bought this for my grandson and it hasn't disappointed me at all! He loves his tablet! I am looking at buying his sister one next!,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,FireGuy,53-004729,2016-07-15T00:00:00.000Z,5,Not perfect but excellent,Nothing is perfect (even IPad). But for what you can do with this product for this price it is real excellent. Have more than one. One for work and one for home.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Raf0002,B06XB29FPF,2018-01-08T00:00:00.000Z,4,Missing bulb,We never received the light bulb. Very happy with Alexa just not happy that the bulb was not sent.,False
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Rafiq,B06XB29FPF,2018-01-17T00:00:00.000Z,5,Best Item,This is one of Good item bought for my 2017 Thanksgiving deals,True
